id,sales
3001330,1.0576235998535262
3001331,1.0576235998535262
3001332,4.404441790652454
3001333,5.1738279059395325
3001334,1.0576235998535262
3001335,6.010160968083116
3001336,1.0576235998535262
3001337,6.083605890853538
3001338,5.151883756665431
3001339,5.555437457287472
3001340,1.0576235998535262
3001341,1.0576235998535262
3001342,6.122479135024091
3001343,1.0576235998535262
3001344,3.7365511948330017
3001345,1.0576235998535262
3001346,1.0576235998535262
3001347,7.4784917148826695
3001348,5.920884337668251
3001349,1.0576235998535262
3001350,1.0576235998535262
3001351,1.0576235998535262
3001352,4.404441790652454
3001353,6.794197653180044
3001354,1.0576235998535262
3001355,6.010160968083116
3001356,1.0576235998535262
3001357,6.794197653180044
3001358,7.079059750009175
3001359,6.122479135024091
3001360,3.7365511948330017
3001361,3.7365511948330017
3001362,7.079059750009175
3001363,1.0576235998535262
3001364,1.0576235998535262
3001365,4.404441790652454
3001366,5.1738279059395325
3001367,1.0576235998535262
3001368,6.010160968083116
3001369,1.0576235998535262
3001370,6.083605890853538
3001371,4.404441790652454
3001372,5.645473800372238
3001373,1.0576235998535262
3001374,1.0576235998535262
3001375,6.122479135024091
3001376,1.0576235998535262
3001377,1.0576235998535262
3001378,1.0576235998535262
3001379,3.7365511948330017
3001380,7.4784917148826695
3001381,5.655788239480642
3001382,1.0576235998535262
3001383,1.7819900247754703
3001384,1.7819900247754703
3001385,4.722036988654897
3001386,6.615752909125426
3001387,1.7819900247754703
3001388,5.9733834374830845
3001389,1.7819900247754703
3001390,6.8844450622094815
3001391,7.111792851182487
3001392,6.4400743330265335
3001393,4.15514035954036
3001394,4.15514035954036
3001395,7.3966549480116175
3001396,1.7819900247754703
3001397,1.7819900247754703
3001398,4.722036988654897
3001399,5.491423103941975
3001400,1.7819900247754703
3001401,5.9733834374830845
3001402,1.7819900247754703
3001403,6.401201088855981
3001404,5.469478954667874
3001405,5.873032655289915
3001406,1.7819900247754703
3001407,1.7819900247754703
3001408,6.535787723631586
3001409,1.7819900247754703
3001410,1.7819900247754703
3001411,1.7819900247754703
3001412,1.7819900247754703
3001413,7.796086912885112
3001414,6.2384795356706935
3001415,1.7819900247754703
3001416,2.270812420799991
3001417,2.270812420799991
3001418,5.065421469304591
3001419,7.172974908526737
3001420,2.270812420799991
3001421,6.26191328380034
3001422,2.270812420799991
3001423,7.100844338939294
3001424,7.4003226974997425
3001425,6.728604179343789
3001426,4.504508215597025
3001427,4.504508215597025
3001428,7.578956273843372
3001429,2.270812420799991
3001430,2.270812420799991
3001431,5.065421469304591
3001432,5.779952950259231
3001433,2.270812420799991
3001434,6.251598844691936
3001435,2.270812420799991
3001436,6.689730935173237
3001437,5.75800880098513
3001438,6.161562501607171
3001439,2.270812420799991
3001440,2.270812420799991
3001441,6.689730935173237
3001442,2.270812420799991
3001443,2.270812420799991
3001444,2.270812420799991
3001445,2.270812420799991
3001446,8.084616759202365
3001447,6.527009381987949
3001448,2.270812420799991
3001449,1.9329701616712287
3001450,1.9329701616712287
3001451,4.752854847506479
3001452,6.6727966454610215
3001453,1.9329701616712287
3001454,5.949346662002228
3001455,1.9329701616712287
3001456,6.788277717141182
3001457,7.0877560757016305
3001458,6.416037557545677
3001459,4.191941593798913
3001460,4.191941593798913
3001461,7.26638965204526
3001462,1.9329701616712287
3001463,1.9329701616712287
3001464,4.752854847506479
3001465,5.467386328461119
3001466,1.9329701616712287
3001467,5.949346662002228
3001468,1.9329701616712287
3001469,6.377164313375125
3001470,5.445442179187018
3001471,5.848995879809059
3001472,1.9329701616712287
3001473,1.9329701616712287
3001474,6.416037557545677
3001475,1.9329701616712287
3001476,1.9329701616712287
3001477,1.9329701616712287
3001478,1.9329701616712287
3001479,7.772050137404256
3001480,6.103435122208742
3001481,1.9329701616712287
3001482,1.7354371309741818
3001483,1.7354371309741818
3001484,4.6754840948536085
3001485,6.76576159882075
3001486,1.7354371309741818
3001487,5.926830543681796
3001488,1.7354371309741818
3001489,6.650280527140589
3001490,7.065239957381198
3001491,6.393521439225245
3001492,4.108587465739072
3001493,4.108587465739072
3001494,7.278555068335756
3001495,1.7354371309741818
3001496,1.7354371309741818
3001497,4.6754840948536085
3001498,5.422926060866586
3001499,1.7354371309741818
3001500,6.08091900388831
3001501,1.7354371309741818
3001502,6.3546481950546925
3001503,5.422926060866586
3001504,5.916516104573392
3001505,1.7354371309741818
3001506,1.7354371309741818
3001507,6.4892348298302975
3001508,1.7354371309741818
3001509,1.7354371309741818
3001510,4.108587465739072
3001511,1.7354371309741818
3001512,7.749534019083824
3001513,6.08091900388831
3001514,1.7354371309741818
3001515,2.062886970893972
3001516,2.062886970893972
3001517,4.882771656729224
3001518,6.99032509595137
3001519,2.062886970893972
3001520,6.2333519314314865
3001521,2.062886970893972
3001522,6.641667757373474
3001523,7.217672884924375
3001524,6.545954366768422
3001525,4.321858403021658
3001526,4.321858403021658
3001527,7.430987995878932
3001528,2.062886970893972
3001529,2.062886970893972
3001530,4.882771656729224
3001531,5.597303137683864
3001532,2.062886970893972
3001533,6.079263471224973
3001534,2.062886970893972
3001535,6.507081122597869
3001536,5.5753589884097625
3001537,6.068949032116569
3001538,2.062886970893972
3001539,2.062886970893972
3001540,6.641667757373474
3001541,2.062886970893972
3001542,2.062886970893972
3001543,2.062886970893972
3001544,2.062886970893972
3001545,7.901966946627001
3001546,6.2333519314314865
3001547,2.062886970893972
3001548,1.7354371309741818
3001549,1.7354371309741818
3001550,4.6754840948536085
3001551,7.065239957381198
3001552,1.7354371309741818
3001553,6.393521439225245
3001554,1.7354371309741818
3001555,7.065239957381198
3001556,7.482370774640899
3001557,6.393521439225245
3001558,4.108587465739072
3001559,4.108587465739072
3001560,7.350102054210329
3001561,1.7354371309741818
3001562,1.7354371309741818
3001563,4.6754840948536085
3001564,5.444870210140687
3001565,1.7354371309741818
3001566,6.3546481950546925
3001567,1.7354371309741818
3001568,6.191926641869405
3001569,5.1028748785097715
3001570,5.916516104573392
3001571,1.7354371309741818
3001572,1.7354371309741818
3001573,6.393521439225245
3001574,1.7354371309741818
3001575,1.7354371309741818
3001576,1.7354371309741818
3001577,1.7354371309741818
3001578,7.749534019083824
3001579,6.08091900388831
3001580,1.7354371309741818
3001581,1.552516441380744
3001582,1.552516441380744
3001583,4.492563405260172
3001584,6.882319267787762
3001585,1.552516441380744
3001586,6.2106007496318085
3001587,1.552516441380744
3001588,6.882319267787762
3001589,7.299450085047463
3001590,6.2106007496318085
3001591,3.9256667761456345
3001592,3.9256667761456345
3001593,7.1671813646168925
3001594,1.552516441380744
3001595,1.552516441380744
3001596,4.492563405260172
3001597,5.26194952054725
3001598,1.552516441380744
3001599,6.0090059522759685
3001600,1.552516441380744
3001601,6.098282582690834
3001602,5.153553150084035
3001603,5.64355907189519
3001604,1.552516441380744
3001605,1.552516441380744
3001606,6.306314140236861
3001607,1.552516441380744
3001608,1.552516441380744
3001609,1.552516441380744
3001610,3.9256667761456345
3001611,7.566613329490387
3001612,6.0090059522759685
3001613,1.552516441380744
3001614,2.8133376222734845
3001615,2.8133376222734845
3001616,5.362746832737103
3001617,7.326678232593134
3001618,2.8133376222734845
3001619,6.684308760950793
3001620,2.8133376222734845
3001621,7.407758744409586
3001622,7.822718174650195
3001623,7.150999656494242
3001624,4.767283519760123
3001625,4.767283519760123
3001626,7.920837246352157
3001627,2.8133376222734845
3001628,2.8133376222734845
3001629,5.362746832737103
3001630,6.202348427409683
3001631,2.8133376222734845
3001632,6.838397221157306
3001633,2.8133376222734845
3001634,7.112126412323689
3001635,6.202348427409683
3001636,6.583957978757623
3001637,2.8133376222734845
3001638,2.8133376222734845
3001639,7.150999656494242
3001640,2.8133376222734845
3001641,2.8133376222734845
3001642,2.8133376222734845
3001643,2.8133376222734845
3001644,8.502300188642407
3001645,6.684308760950793
3001646,2.8133376222734845
3001647,1.6578831580198943
3001648,1.6578831580198943
3001649,4.55744657835013
3001650,6.915090295210001
3001651,1.6578831580198943
3001652,6.0417769796982075
3001653,1.6578831580198943
3001654,6.815117570077806
3001655,7.1999523920391315
3001656,6.2433717770540476
3001657,3.9905499492355934
3001658,3.9905499492355934
3001659,7.1999523920391315
3001660,1.6578831580198943
3001661,1.6578831580198943
3001662,4.55744657835013
3001663,5.294720547969489
3001664,1.6578831580198943
3001665,6.131053610113073
3001666,1.6578831580198943
3001667,6.204498532883495
3001668,5.186324177506274
3001669,5.676330099317429
3001670,1.6578831580198943
3001671,1.6578831580198943
3001672,6.204498532883495
3001673,1.6578831580198943
3001674,1.6578831580198943
3001675,1.6578831580198943
3001676,1.6578831580198943
3001677,7.599384356912626
3001678,6.0417769796982075
3001679,1.6578831580198943
3001680,1.8208975234492217
3001681,1.8208975234492217
3001682,4.760944487328648
3001683,7.144960659929485
3001684,1.8208975234492217
3001685,6.4732421417735315
3001686,1.8208975234492217
3001687,7.144960659929485
3001688,7.4298227567586155
3001689,6.4732421417735315
3001690,4.194047858214112
3001691,4.194047858214112
3001692,7.4298227567586155
3001693,1.8208975234492217
3001694,1.8208975234492217
3001695,4.760944487328648
3001696,5.524590912688973
3001697,1.8208975234492217
3001698,6.360923974832557
3001699,1.8208975234492217
3001700,6.360923974832557
3001701,5.416194542225758
3001702,5.9962368071216785
3001703,1.8208975234492217
3001704,1.8208975234492217
3001705,6.568955532378584
3001706,1.8208975234492217
3001707,1.8208975234492217
3001708,4.194047858214112
3001709,4.194047858214112
3001710,7.82925472163211
3001711,6.2716473444176914
3001712,1.8208975234492217
3001713,1.7024346492248867
3001714,1.7024346492248867
3001715,4.601998069555123
3001716,6.959641786414993
3001717,1.7024346492248867
3001718,6.175605101318065
3001719,1.7024346492248867
3001720,6.959641786414993
3001721,7.244503883244124
3001722,6.28792326825904
3001723,4.035101440440586
3001724,4.035101440440586
3001725,7.244503883244124
3001726,1.7024346492248867
3001727,1.7024346492248867
3001728,4.601998069555123
3001729,5.339272039174482
3001730,1.7024346492248867
3001731,6.0863284709032
3001732,1.7024346492248867
3001733,6.249050024088487
3001734,5.317327889900381
3001735,5.810917933607187
3001736,1.7024346492248867
3001737,1.7024346492248867
3001738,6.383636658864092
3001739,1.7024346492248867
3001740,1.7024346492248867
3001741,1.7024346492248867
3001742,1.7024346492248867
3001743,7.643935848117619
3001744,6.0863284709032
3001745,1.7024346492248867
3001746,1.7368775835308605
3001747,1.7368775835308605
3001748,4.636441003861096
3001749,6.994084720720966
3001750,1.7368775835308605
3001751,6.210048035624038
3001752,1.7368775835308605
3001753,6.825733581527893
3001754,7.278946817550097
3001755,6.322366202565013
3001756,4.06954437474656
3001757,4.06954437474656
3001758,7.278946817550097
3001759,1.7368775835308605
3001760,1.7368775835308605
3001761,4.636441003861096
3001762,5.373714973480455
3001763,1.7368775835308605
3001764,6.210048035624038
3001765,1.7368775835308605
3001766,6.2834929583944605
3001767,5.063831787517259
3001768,5.84536086791316
3001769,1.7368775835308605
3001770,1.7368775835308605
3001771,6.210048035624038
3001772,1.7368775835308605
3001773,1.7368775835308605
3001774,1.7368775835308605
3001775,4.06954437474656
3001776,7.678378782423592
3001777,6.120771405209173
3001778,1.7368775835308605
3001779,1.8553404577551955
3001780,1.8553404577551955
3001781,4.8164748856678266
3001782,7.200491058268663
3001783,1.8553404577551955
3001784,6.52877254011271
3001785,1.8553404577551955
3001786,7.200491058268663
3001787,7.485353155097794
3001788,6.52877254011271
3001789,4.24957825655329
3001790,4.24957825655329
3001791,7.485353155097794
3001792,1.8553404577551955
3001793,1.8553404577551955
3001794,4.8164748856678266
3001795,5.580121311028152
3001796,1.8553404577551955
3001797,6.32717774275687
3001798,1.8553404577551955
3001799,6.32717774275687
3001800,5.558177161754051
3001801,6.051767205460857
3001802,1.8553404577551955
3001803,1.8553404577551955
3001804,6.624485930717762
3001805,1.8553404577551955
3001806,1.8553404577551955
3001807,1.8553404577551955
3001808,4.24957825655329
3001809,7.884785119971289
3001810,6.051767205460857
3001811,1.8553404577551955
3001812,1.715987035241421
3001813,1.715987035241421
3001814,4.615550455571657
3001815,6.973194172431527
3001816,1.715987035241421
3001817,6.262602410105021
3001818,1.715987035241421
3001819,6.804843033238454
3001820,7.258056269260658
3001821,6.301475654275574
3001822,4.615550455571657
3001823,4.04865382645712
3001824,7.258056269260658
3001825,1.715987035241421
3001826,1.715987035241421
3001827,4.615550455571657
3001828,5.352824425191016
3001829,1.715987035241421
3001830,6.099880856919734
3001831,1.715987035241421
3001832,6.262602410105021
3001833,5.330880275916915
3001834,5.734433976538956
3001835,1.715987035241421
3001836,1.715987035241421
3001837,6.397189044880626
3001838,1.715987035241421
3001839,1.715987035241421
3001840,1.715987035241421
3001841,1.715987035241421
3001842,7.657488234134153
3001843,6.099880856919734
3001844,1.715987035241421
3001845,1.834449909465756
3001846,1.834449909465756
3001847,4.774496873345182
3001848,7.158513045946019
3001849,1.834449909465756
3001850,6.447921283619513
3001851,1.834449909465756
3001852,7.158513045946019
3001853,7.4433751427751496
3001854,6.486794527790066
3001855,4.207600244230646
3001856,4.207600244230646
3001857,7.4433751427751496
3001858,1.834449909465756
3001859,1.834449909465756
3001860,4.774496873345182
3001861,5.538143298705507
3001862,1.834449909465756
3001863,6.447921283619513
3001864,1.834449909465756
3001865,6.020103632246617
3001866,5.516199149431406
3001867,6.009789193138213
3001868,1.834449909465756
3001869,1.834449909465756
3001870,6.582507918395118
3001871,1.834449909465756
3001872,1.834449909465756
3001873,1.834449909465756
3001874,1.834449909465756
3001875,7.842807107648644
3001876,6.2851997304342255
3001877,1.834449909465756
3001878,2.068866899439177
3001879,2.068866899439177
3001880,4.942162837439479
3001881,7.131455415106276
3001882,2.068866899439177
3001883,6.161397140599948
3001884,2.068866899439177
3001885,7.072458765326345
3001886,7.29980655429935
3001887,6.628088036143397
3001888,4.375266208324943
3001889,4.375266208324943
3001890,7.513121665253907
3001891,2.068866899439177
3001892,2.068866899439177
3001893,4.942162837439479
3001894,5.679436807058838
3001895,2.068866899439177
3001896,6.315485600806461
3001897,2.068866899439177
3001898,6.589214791972844
3001899,5.657492657784737
3001900,6.061046358406778
3001901,2.068866899439177
3001902,2.068866899439177
3001903,6.628088036143397
3001904,2.068866899439177
3001905,2.068866899439177
3001906,2.068866899439177
3001907,2.068866899439177
3001908,7.984100616001975
3001909,6.426493238787557
3001910,2.068866899439177
3001911,2.1379262744648933
3001912,2.1379262744648933
3001913,4.956434287586618
3001914,7.01459964588604
3001915,2.1379262744648933
3001916,6.175668590747087
3001917,2.1379262744648933
3001918,6.738072876895588
3001919,7.314078004446489
3001920,6.738072876895588
3001921,4.389537658472082
3001922,4.389537658472082
3001923,7.416909123858865
3001924,2.1379262744648933
3001925,2.1379262744648933
3001926,4.956434287586618
3001927,5.693708257205977
3001928,2.1379262744648933
3001929,6.165354151638683
3001930,2.1379262744648933
3001931,6.603486242119983
3001932,5.671764107931876
3001933,6.165354151638683
3001934,2.1379262744648933
3001935,2.1379262744648933
3001936,6.642359486290536
3001937,2.1379262744648933
3001938,4.389537658472082
3001939,2.1379262744648933
3001940,2.1379262744648933
3001941,7.9983720661491144
3001942,6.440764688934696
3001943,2.1379262744648933
3001944,2.1681214086726546
3001945,2.1681214086726546
3001946,5.048200429376777
3001947,7.484301787839718
3001948,2.1681214086726546
3001949,6.648179916880686
3001950,2.1681214086726546
3001951,7.432216601977614
3001952,8.032692330708613
3001953,6.760498083821661
3001954,4.481303800262241
3001955,4.481303800262241
3001956,7.717078698806745
3001957,2.1681214086726546
3001958,2.1681214086726546
3001959,5.048200429376777
3001960,5.8118468547371025
3001961,2.1681214086726546
3001962,6.721624839651108
3001963,2.1681214086726546
3001964,6.447895648484725
3001965,5.7899027054630015
3001966,6.283492749169808
3001967,2.1681214086726546
3001968,2.1681214086726546
3001969,6.856211474426713
3001970,2.1681214086726546
3001971,2.1681214086726546
3001972,4.481303800262241
3001973,2.1681214086726546
3001974,7.717078698806745
3001975,6.558903286465821
3001976,2.1681214086726546
3001977,2.3249005034839096
3001978,2.3249005034839096
3001979,4.898774419803783
3001980,6.792490340274313
3001981,2.3249005034839096
3001982,6.150120868631971
3001983,2.3249005034839096
3001984,6.9890519237709245
3001985,7.288530282331373
3001986,6.61681176417542
3001987,4.322849375904163
3001988,4.322849375904163
3001989,7.386649354033335
3001990,2.3249005034839096
3001991,2.3249005034839096
3001992,4.898774419803783
3001993,5.668160535090862
3001994,2.3249005034839096
3001995,6.41521696681958
3001996,2.3249005034839096
3001997,6.577938520004867
3001998,5.646216385816761
3001999,6.139806429523567
3002000,2.3249005034839096
3002001,2.3249005034839096
3002002,6.712525154780472
3002003,2.3249005034839096
3002004,2.3249005034839096
3002005,2.3249005034839096
3002006,2.3249005034839096
3002007,7.968112296323585
3002008,6.41521696681958
3002009,2.3249005034839096
3002010,2.0119291492491054
3002011,2.0119291492491054
3002012,4.830437162370833
3002013,7.188080879230704
